age,age_group,gender,occupation,current_balance,balance_diff,customer_tenure_years,is_active,churn,churn_label,activity_status,risk_segment
70,65+,Male,self_employed,3075.61,0.0,6.45,1,0,Retained,Active,Low Risk
52,46-55,Male,salaried,2653.6,8.7199999999998,6.14,0,0,Retained,Inactive,Medium Risk
40,36-45,Female,self_employed,5860.13,0.0,6.59,1,0,Retained,Active,Low Risk
34,26-35,Male,salaried,6138.46,-352.5799999999999,6.41,1,0,Retained,Active,Medium Risk
35,26-35,Female,salaried,233.48,-1962.43,6.28,1,0,Retained,Active,Medium Risk
60,56-65,Male,self_employed,11053.83,1461.7399999999998,6.27,1,1,Churned,Active,Low Risk
61,56-65,Female,self_employed,588.02,-1705.2800000000002,6.35,1,1,Churned,Active,Medium Risk
48,46-55,Female,self_employed,6885.54,-844.9899999999998,6.33,1,0,Retained,Active,Medium Risk
55,46-55,Male,salaried,4265.8,-4.899999999999636,5.53,0,0,Retained,Inactive,High Risk
73,65+,Male,retired,10359.91,126.27000000000044,5.81,1,0,Retained,Active,Low Risk
61,56-65,Female,self_employed,1536.82,-5361.21,4.86,1,1,Churned,Active,Medium Risk
29,26-35,Male,self_employed,4634.83,-2923.6800000000003,6.71,1,0,Retained,Active,Medium Risk
38,36-45,Female,salaried,15426.05,0.0,5.77,0,0,Retained,Inactive,Medium Risk
42,36-45,Male,self_employed,12494.86,-3232.279999999999,5.99,1,0,Retained,Active,Medium Risk
52,46-55,Female,self_employed,3821.35,0.0,6.64,1,0,Retained,Active,Low Risk
30,26-35,Male,self_employed,3779.86,-533.52,5.78,1,0,Retained,Active,Medium Risk
36,36-45,Female,self_employed,4135.04,0.0,6.19,0,0,Retained,Inactive,Medium Risk
60,56-65,Male,salaried,1642.26,-2010.62,5.05,1,0,Retained,Active,Medium Risk
70,65+,Male,self_employed,17795.8,14147.07,5.35,1,0,Retained,Active,Low Risk
47,46-55,Male,salaried,8382.26,3305.6500000000005,6.38,1,0,Retained,Active,Low Risk
28,26-35,Male,self_employed,4746.17,3.9899999999997817,6.51,1,0,Retained,Active,Low Risk
50,46-55,Female,salaried,4390.99,0.0,6.05,1,0,Retained,Active,Low Risk
65,56-65,Female,self_employed,1784.91,-25380.25,4.95,1,1,Churned,Active,Medium Risk
29,26-35,Male,self_employed,411.42,-5493.45,6.61,1,1,Churned,Active,Medium Risk
61,56-65,Female,self_employed,1226.72,-4462.92,6.44,1,1,Churned,Active,Medium Risk
53,46-55,Female,self_employed,1681.07,1147.65,4.47,1,0,Retained,Active,Low Risk
33,26-35,Male,self_employed,3124.75,9.010000000000218,4.29,0,0,Retained,Inactive,Medium Risk
70,65+,Male,retired,4926.41,4856.53,5.29,1,0,Retained,Active,Low Risk
54,46-55,Male,self_employed,23290.3,-2765.0600000000013,5.79,1,0,Retained,Active,Medium Risk
21,<=25,Male,student,689.86,-661.87,6.61,1,0,Retained,Active,Medium Risk
48,46-55,Male,self_employed,19583.65,18390.550000000003,6.01,1,0,Retained,Active,Low Risk
39,36-45,Male,salaried,1741.68,-788.1800000000001,6.05,1,0,Retained,Active,Medium Risk
67,65+,Female,retired,10716.44,1850.2300000000016,5.97,1,0,Retained,Active,Low Risk
47,46-55,Female,self_employed,6299.99,314.28999999999996,6.57,1,0,Retained,Active,Low Risk
71,65+,Male,self_employed,95267.56,2621.9899999999907,5.89,1,0,Retained,Active,Low Risk
52,46-55,Male,self_employed,14939.89,-711.8199999999997,6.41,1,1,Churned,Active,Medium Risk
60,56-65,Female,self_employed,1257.16,-2811.21,4.54,1,1,Churned,Active,Medium Risk
26,26-35,Male,self_employed,2360.45,712.5599999999997,5.04,1,0,Retained,Active,Low Risk
39,36-45,Female,self_employed,3780.22,1016.5899999999996,6.3,1,0,Retained,Active,Low Risk
57,56-65,Male,self_employed,11624.4,692.1700000000001,6.02,1,0,Retained,Active,Low Risk
37,36-45,Male,self_employed,5968.77,108.65000000000056,5.79,1,1,Churned,Active,Low Risk
51,46-55,Male,self_employed,380.81,-7195.66,4.7,1,0,Retained,Active,Medium Risk
44,36-45,Male,self_employed,1366.21,-806.6700000000001,6.44,1,0,Retained,Active,Medium Risk
67,65+,Male,retired,7834.62,90.51999999999953,3.39,1,0,Retained,Active,Low Risk
41,36-45,Male,salaried,1646.63,-786.25,5.99,1,0,Retained,Active,Medium Risk
40,36-45,Female,self_employed,1886.36,-382.49,5.05,1,1,Churned,Active,Medium Risk
39,36-45,Female,self_employed,4349.95,0.0,5.15,0,0,Retained,Inactive,Medium Risk
33,26-35,Male,salaried,3317.67,-3161.83,4.78,1,0,Retained,Active,Medium Risk
22,<=25,Female,student,3576.66,866.3899999999999,5.88,1,0,Retained,Active,Low Risk
41,36-45,Male,self_employed,1338.22,-96.76999999999998,5.66,1,0,Retained,Active,Medium Risk
65,56-65,Female,self_employed,1369.66,-1493.66,5.84,1,0,Retained,Active,Medium Risk
47,46-55,Female,self_employed,4839.68,2474.2900000000004,5.73,1,0,Retained,Active,Low Risk
80,65+,Female,self_employed,2980.05,0.0,6.4,1,0,Retained,Active,Low Risk
62,56-65,Male,self_employed,6191.44,3223.9299999999994,6.1,1,1,Churned,Active,Low Risk
63,56-65,Female,self_employed,6028.34,5089.1,6.3,1,0,Retained,Active,Low Risk
32,26-35,Female,self_employed,289.21,-1315.03,3.73,1,1,Churned,Active,Medium Risk
26,26-35,Male,student,5427.68,-2761.87,6.32,0,0,Retained,Inactive,High Risk
30,26-35,Female,self_employed,22776.74,-11750.099999999997,5.61,1,0,Retained,Active,Medium Risk
65,56-65,Female,self_employed,4250.35,3412.9100000000003,6.41,1,0,Retained,Active,Low Risk
35,26-35,Female,self_employed,10931.0,-34.6299999999992,6.38,1,1,Churned,Active,Medium Risk
52,46-55,Male,self_employed,7491.74,1314.0699999999997,5.75,1,0,Retained,Active,Low Risk
47,46-55,Female,self_employed,2415.04,-20.940000000000055,6.0,1,0,Retained,Active,Medium Risk
34,26-35,Male,self_employed,1466.71,-23.970000000000027,4.12,1,0,Retained,Active,Medium Risk
64,56-65,Male,retired,12140.41,0.0,4.82,1,0,Retained,Active,Low Risk
53,46-55,Female,self_employed,2638.96,-27.360000000000127,6.11,1,0,Retained,Active,Medium Risk
51,46-55,Female,self_employed,676.16,-501.0300000000001,6.45,1,1,Churned,Active,Medium Risk
54,46-55,Female,self_employed,1917.69,85.54999999999995,5.82,1,0,Retained,Active,Low Risk
24,<=25,Male,self_employed,2926.73,-3894.53,6.27,1,0,Retained,Active,Medium Risk
24,<=25,Male,self_employed,1476.47,-616.1200000000001,6.44,1,0,Retained,Active,Medium Risk
25,<=25,Male,student,9027.5,-1.9500000000007276,6.59,1,0,Retained,Active,Medium Risk
22,<=25,Female,student,2175.61,406.4500000000001,5.16,1,0,Retained,Active,Low Risk
32,26-35,Male,self_employed,3970.64,0.0,6.53,1,0,Retained,Active,Low Risk
59,56-65,Male,salaried,11397.37,5610.860000000001,5.95,1,0,Retained,Active,Low Risk
84,65+,Female,self_employed,68219.95,47.52999999999883,4.13,1,0,Retained,Active,Low Risk
20,<=25,Male,student,1491.57,-401.4200000000001,6.16,1,0,Retained,Active,Medium Risk
70,65+,Female,self_employed,1660.27,-231.41000000000008,5.73,1,0,Retained,Active,Medium Risk
46,46-55,Female,self_employed,9816.06,0.0,5.08,1,0,Retained,Active,Low Risk
61,56-65,Female,self_employed,1710.67,0.0,6.24,0,0,Retained,Inactive,Medium Risk
50,46-55,Male,self_employed,1324.67,-1927.83,5.33,1,0,Retained,Active,Medium Risk
39,36-45,Male,salaried,2091.15,1278.7,4.68,1,0,Retained,Active,Low Risk
44,36-45,Female,self_employed,1927.44,-479.5,6.42,1,0,Retained,Active,Medium Risk
90,65+,Male,self_employed,12122.37,3298.3500000000004,6.38,1,0,Retained,Active,Low Risk
46,46-55,Female,self_employed,190.9,-1626.6999999999998,5.74,1,1,Churned,Active,Medium Risk
23,<=25,Female,student,2440.37,0.0,6.18,1,0,Retained,Active,Low Risk
42,36-45,Male,salaried,13499.17,2061.59,5.21,1,0,Retained,Active,Low Risk
43,36-45,Male,self_employed,26291.66,-18095.609999999997,6.01,1,1,Churned,Active,Medium Risk
27,26-35,Female,self_employed,1642.87,-918.0300000000002,6.1,1,0,Retained,Active,Medium Risk
30,26-35,Male,self_employed,37032.89,-1685.8099999999977,6.67,1,0,Retained,Active,Medium Risk
39,36-45,Male,salaried,7225.35,533.4900000000007,6.14,1,0,Retained,Active,Low Risk
54,46-55,Female,self_employed,253.98,-2639.84,6.41,1,0,Retained,Active,Medium Risk
49,46-55,Male,self_employed,2788.05,-2511.8099999999995,6.19,1,0,Retained,Active,Medium Risk
22,<=25,Male,salaried,3674.8,-601.2200000000003,5.12,1,0,Retained,Active,Medium Risk
47,46-55,Male,self_employed,1744.56,-116.58000000000015,5.84,1,0,Retained,Active,Medium Risk
90,65+,Male,self_employed,2632.73,0.0,6.06,1,0,Retained,Active,Low Risk
61,56-65,Female,salaried,2159.16,-76.55999999999995,5.44,1,0,Retained,Active,Medium Risk
71,65+,Female,self_employed,82.99,-1841.57,5.84,1,1,Churned,Active,Medium Risk
71,65+,Female,self_employed,4025.3,237.78999999999996,5.13,1,0,Retained,Active,Low Risk
35,26-35,Male,self_employed,2111.72,501.42999999999984,6.32,1,0,Retained,Active,Low Risk
35,26-35,Female,self_employed,1434.09,0.0,6.37,0,0,Retained,Inactive,Medium Risk
60,56-65,Female,self_employed,977.78,-1734.41,6.76,1,0,Retained,Active,Medium Risk
48,46-55,Male,salaried,8044.33,762.3299999999999,5.98,1,0,Retained,Active,Low Risk
42,36-45,Male,self_employed,1654.48,-1073.8000000000002,4.72,1,0,Retained,Active,Medium Risk
43,36-45,Male,salaried,4005.96,887.4900000000002,6.11,1,0,Retained,Active,Low Risk
35,26-35,Male,salaried,4482.78,139.85999999999967,5.48,1,0,Retained,Active,Low Risk
31,26-35,Male,self_employed,11152.16,10033.72,4.61,1,0,Retained,Active,Low Risk
36,36-45,Male,self_employed,3297.9,8.220000000000255,6.25,0,0,Retained,Inactive,Medium Risk
48,46-55,Male,salaried,6695.64,1113.5,5.72,1,0,Retained,Active,Low Risk
46,46-55,Male,salaried,15897.82,0.0,4.69,1,0,Retained,Active,Low Risk
73,65+,Male,salaried,4749.95,2068.77,6.39,1,0,Retained,Active,Low Risk
29,26-35,Male,self_employed,1802.77,-3.680000000000064,5.71,1,0,Retained,Active,Medium Risk
71,65+,Male,retired,5471.59,0.0,5.42,0,0,Retained,Inactive,Medium Risk
38,36-45,Male,salaried,5087.55,276.5,5.24,1,0,Retained,Active,Low Risk
53,46-55,Male,self_employed,8662.45,-1619.66,6.32,1,0,Retained,Active,Medium Risk
69,65+,Female,self_employed,33710.69,6146.540000000001,5.84,1,0,Retained,Active,Low Risk
57,56-65,Female,self_employed,15497.07,-261.89999999999964,5.72,1,0,Retained,Active,Medium Risk
53,46-55,Male,salaried,2678.91,0.0,6.55,1,0,Retained,Active,Low Risk
14,<=25,Male,student,2676.85,-14.75,6.33,1,0,Retained,Active,Medium Risk
55,46-55,Female,self_employed,3614.8,34.720000000000255,5.99,1,0,Retained,Active,Low Risk
77,65+,Female,self_employed,7337.71,-57.21000000000003,5.51,1,0,Retained,Active,Medium Risk
40,36-45,Male,self_employed,8459.52,-2633.029999999999,5.68,1,0,Retained,Active,Medium Risk
51,46-55,Male,self_employed,2140.74,156.67999999999984,5.35,1,0,Retained,Active,Low Risk
24,<=25,Female,student,3460.39,67.00999999999976,6.52,1,0,Retained,Active,Low Risk
64,56-65,Female,self_employed,2084.21,233.48,5.21,1,0,Retained,Active,Low Risk
28,26-35,Male,salaried,2750.7,490.02,6.15,1,0,Retained,Active,Low Risk
86,65+,Male,retired,6789.15,1157.21,5.24,1,0,Retained,Active,Low Risk
36,36-45,Female,self_employed,8401.85,81.19000000000051,4.27,1,0,Retained,Active,Low Risk
27,26-35,Female,self_employed,3565.7,1410.0,4.64,1,0,Retained,Active,Low Risk
39,36-45,Male,self_employed,7668.45,6338.49,5.61,1,0,Retained,Active,Low Risk
27,26-35,Female,self_employed,2630.16,1093.54,6.57,1,0,Retained,Active,Low Risk
40,36-45,Female,self_employed,6224.13,469.2300000000005,6.13,1,0,Retained,Active,Low Risk
56,56-65,Female,self_employed,1405.32,-142.93000000000006,5.75,1,0,Retained,Active,Medium Risk
75,65+,Male,self_employed,15723.03,-5737.789999999999,5.4,1,0,Retained,Active,Medium Risk
44,36-45,Male,self_employed,19778.1,1533.2999999999993,4.64,1,0,Retained,Active,Low Risk
63,56-65,Male,self_employed,2093.2,0.0,6.52,0,0,Retained,Inactive,Medium Risk
33,26-35,Male,self_employed,1869.58,-135.19000000000003,6.31,1,0,Retained,Active,Medium Risk
44,36-45,Male,self_employed,1843.14,0.0,5.83,0,0,Retained,Inactive,Medium Risk
51,46-55,Female,self_employed,1475.26,743.92,6.07,1,0,Retained,Active,Low Risk
76,65+,Male,self_employed,1463.67,0.0,6.31,1,0,Retained,Active,Low Risk
64,56-65,Male,self_employed,503.56,-14175.49,5.74,1,1,Churned,Active,Medium Risk
78,65+,Male,self_employed,5160.25,-179.05000000000018,5.32,1,0,Retained,Active,Medium Risk
34,26-35,Male,self_employed,695.23,-580.5999999999999,5.31,1,0,Retained,Active,Medium Risk
65,56-65,Female,self_employed,14943.26,-3594.4699999999993,5.66,1,0,Retained,Active,Medium Risk
58,56-65,Male,salaried,4330.44,747.5499999999997,5.94,1,0,Retained,Active,Low Risk
52,46-55,Female,self_employed,4491.79,80.01000000000022,3.81,1,1,Churned,Active,Low Risk
40,36-45,Male,self_employed,5092.49,-151.40999999999983,6.68,1,0,Retained,Active,Medium Risk
42,36-45,Female,self_employed,4746.58,1136.64,6.14,0,0,Retained,Inactive,Medium Risk
20,<=25,Male,student,1775.47,25.88000000000011,6.26,1,0,Retained,Active,Low Risk
50,46-55,Female,salaried,17946.86,0.0,4.12,1,0,Retained,Active,Low Risk
53,46-55,Female,self_employed,11252.14,0.0,6.39,1,0,Retained,Active,Low Risk
47,46-55,Female,self_employed,4928.89,4085.08,4.01,1,1,Churned,Active,Low Risk
47,46-55,Female,self_employed,5163.22,3000.0000000000005,6.34,1,0,Retained,Active,Low Risk
35,26-35,Female,self_employed,3267.88,-20.730000000000015,6.41,1,0,Retained,Active,Medium Risk
26,26-35,Female,student,29.59,-2142.8599999999997,4.9,1,1,Churned,Active,Medium Risk
43,36-45,Female,self_employed,475.54,-558.6600000000001,5.56,1,0,Retained,Active,Medium Risk
36,36-45,Female,self_employed,6128.43,0.0,5.99,1,0,Retained,Active,Low Risk
34,26-35,Male,self_employed,3050.77,642.8600000000001,6.25,1,0,Retained,Active,Low Risk
32,26-35,Male,self_employed,2449.78,28.65000000000009,5.46,1,1,Churned,Active,Low Risk
46,46-55,Female,self_employed,5333.27,1787.5300000000009,5.65,1,0,Retained,Active,Low Risk
34,26-35,Male,self_employed,2930.15,403.69000000000005,5.62,1,0,Retained,Active,Low Risk
72,65+,Male,salaried,6628.76,1284.7600000000002,5.65,0,0,Retained,Inactive,Medium Risk
69,65+,Male,retired,619.54,-1490.0500000000002,6.51,1,1,Churned,Active,Medium Risk
50,46-55,Male,salaried,3085.89,-1394.9699999999998,5.07,1,0,Retained,Active,Medium Risk
55,46-55,Male,self_employed,1599.01,-889.1299999999999,6.29,1,0,Retained,Active,Medium Risk
35,26-35,Male,salaried,9585.21,-1511.5200000000004,6.26,0,0,Retained,Inactive,High Risk
74,65+,Female,self_employed,2063.38,123.74,6.08,1,0,Retained,Active,Low Risk
61,56-65,Male,self_employed,11945.51,4175.66,6.03,1,0,Retained,Active,Low Risk
34,26-35,Female,self_employed,3455.52,3.6399999999998727,4.79,1,0,Retained,Active,Low Risk
39,36-45,Female,self_employed,7640.48,500.0,5.83,0,0,Retained,Inactive,Medium Risk
38,36-45,Male,self_employed,18573.1,14939.679999999998,6.38,1,0,Retained,Active,Low Risk
40,36-45,Male,salaried,6885.32,-5086.18,6.41,1,0,Retained,Active,Medium Risk
81,65+,Female,self_employed,2544.52,67.7199999999998,5.65,1,0,Retained,Active,Low Risk
38,36-45,Male,self_employed,6044.34,-2809.959999999999,4.46,1,1,Churned,Active,Medium Risk
37,36-45,Female,self_employed,4373.34,1869.59,6.38,1,0,Retained,Active,Low Risk
34,26-35,Male,self_employed,23925.5,34.04000000000087,6.53,1,0,Retained,Active,Low Risk
67,65+,Male,salaried,342.92,-2710.48,5.35,1,1,Churned,Active,Medium Risk
67,65+,Female,salaried,8056.14,2656.5300000000007,6.52,1,0,Retained,Active,Low Risk
44,36-45,Male,salaried,161303.46,69327.34999999999,6.45,1,0,Retained,Active,Low Risk
26,26-35,Male,salaried,2200.65,-196.44000000000003,6.74,1,0,Retained,Active,Medium Risk
90,65+,Female,self_employed,1534.0,0.0,6.69,0,0,Retained,Inactive,Medium Risk
64,56-65,Female,self_employed,5597.74,40.0,5.5,1,0,Retained,Active,Low Risk
90,65+,Male,self_employed,6164.76,0.0,5.32,0,0,Retained,Inactive,Medium Risk
30,26-35,Male,salaried,1651.35,-720.6100000000001,5.92,1,0,Retained,Active,Medium Risk
35,26-35,Male,salaried,2078.33,-119.26999999999998,5.8,1,0,Retained,Active,Medium Risk
27,26-35,Male,salaried,9003.08,5237.54,5.28,1,0,Retained,Active,Low Risk
46,46-55,Male,salaried,2116.31,-107.82999999999991,6.12,1,0,Retained,Active,Medium Risk
46,46-55,Male,self_employed,25236.5,25099.75,5.19,1,0,Retained,Active,Low Risk
34,26-35,Male,self_employed,1986.9,-7779.390000000001,6.02,1,1,Churned,Active,Medium Risk
48,46-55,Male,self_employed,2578.21,1384.5,5.15,1,0,Retained,Active,Low Risk
52,46-55,Male,self_employed,2616.43,0.0,6.33,0,0,Retained,Inactive,Medium Risk
38,36-45,Female,salaried,1426.08,-8.230000000000018,5.8,0,0,Retained,Inactive,High Risk
37,36-45,Male,salaried,21349.95,-8729.309999999998,6.01,1,0,Retained,Active,Medium Risk
80,65+,Male,retired,87.48,-1673.26,6.34,1,1,Churned,Active,Medium Risk
50,46-55,Female,salaried,28331.86,-8585.71,6.59,1,1,Churned,Active,Medium Risk
52,46-55,Male,self_employed,1505.17,-557.8299999999999,6.7,1,0,Retained,Active,Medium Risk
34,26-35,Male,self_employed,2904.66,1209.4399999999998,6.09,1,0,Retained,Active,Low Risk
59,56-65,Male,self_employed,5769.46,995.2399999999998,5.45,1,0,Retained,Active,Low Risk
35,26-35,Male,salaried,1649.67,-3356.9700000000003,5.29,1,0,Retained,Active,Medium Risk
71,65+,Female,self_employed,4887.92,0.0,6.35,0,0,Retained,Inactive,Medium Risk
90,65+,Female,self_employed,32754.47,459.8700000000026,4.84,1,0,Retained,Active,Low Risk
50,46-55,Male,self_employed,4987.93,23.170000000000073,4.99,1,0,Retained,Active,Low Risk
46,46-55,Female,salaried,5545.23,-3370.0300000000007,5.64,1,0,Retained,Active,Medium Risk
90,65+,Male,self_employed,1419.36,-890.0899999999999,6.59,1,0,Retained,Active,Medium Risk
66,65+,Female,self_employed,5166.3,0.0,5.24,1,0,Retained,Active,Low Risk
50,46-55,Male,salaried,1762.34,-768.8599999999999,6.53,1,0,Retained,Active,Medium Risk
39,36-45,Female,salaried,3769.33,462.71,5.84,1,0,Retained,Active,Low Risk
45,36-45,Female,self_employed,2133.95,0.0,6.18,0,0,Retained,Inactive,Medium Risk
80,65+,Male,retired,6999.71,426.97000000000025,6.49,1,0,Retained,Active,Low Risk
45,36-45,Male,self_employed,2592.6,-380.99000000000024,5.14,1,0,Retained,Active,Medium Risk
76,65+,Male,retired,2263.53,-193.53999999999996,4.46,1,0,Retained,Active,Medium Risk
64,56-65,Male,retired,1861.88,1399.5800000000002,6.22,1,1,Churned,Active,Low Risk
57,56-65,Male,salaried,6481.67,-3323.959999999999,5.67,1,0,Retained,Active,Medium Risk
38,36-45,Female,self_employed,1829.8,0.5699999999999363,5.94,0,0,Retained,Inactive,Medium Risk
27,26-35,Male,student,20105.32,18866.13,4.65,1,0,Retained,Active,Low Risk
13,<=25,Female,student,4672.45,-1513.83,6.26,0,0,Retained,Inactive,High Risk
43,36-45,Female,self_employed,916.41,-9718.28,4.96,1,0,Retained,Active,Medium Risk
31,26-35,Male,self_employed,1795.75,-597.9200000000001,6.5,1,0,Retained,Active,Medium Risk
22,<=25,Female,student,6405.24,-41.470000000000255,6.47,1,0,Retained,Active,Medium Risk
37,36-45,Male,salaried,6950.44,-23965.15,4.71,1,1,Churned,Active,Medium Risk
36,36-45,Male,self_employed,2410.74,70.47999999999956,6.03,1,0,Retained,Active,Low Risk
45,36-45,Female,self_employed,3993.61,659.44,5.54,1,0,Retained,Active,Low Risk
29,26-35,Male,self_employed,3571.67,-3495.37,6.08,1,1,Churned,Active,Medium Risk
55,46-55,Male,self_employed,1421.82,-1039.7100000000005,6.57,1,0,Retained,Active,Medium Risk
73,65+,Female,retired,3000.63,1186.64,6.5,0,0,Retained,Inactive,Medium Risk
40,36-45,Male,self_employed,4430.07,1383.0299999999995,6.27,1,0,Retained,Active,Low Risk
49,46-55,Male,self_employed,6535.77,352.6300000000001,4.67,1,0,Retained,Active,Low Risk
69,65+,Male,self_employed,7405.53,1919.5199999999995,6.7,1,0,Retained,Active,Low Risk
51,46-55,Female,self_employed,7911.21,-145.89999999999964,5.1,1,1,Churned,Active,Medium Risk
54,46-55,Female,self_employed,1714.66,213.10000000000016,6.62,1,0,Retained,Active,Low Risk
61,56-65,Male,self_employed,4307.37,-71.43000000000029,6.24,1,0,Retained,Active,Medium Risk
27,26-35,Male,salaried,8853.68,-1119.8199999999997,6.0,1,0,Retained,Active,Medium Risk
90,65+,Male,self_employed,1842.23,-318.1199999999999,6.31,1,0,Retained,Active,Medium Risk
7,<=25,Male,student,5238.52,681.7400000000007,6.23,0,1,Churned,Inactive,Medium Risk
31,26-35,Male,self_employed,261.28,-7240.860000000001,6.51,1,1,Churned,Active,Medium Risk
49,46-55,Male,salaried,0.83,-13253.84,6.43,1,1,Churned,Active,Medium Risk
79,65+,Female,retired,1382.08,-121.19000000000004,6.36,1,0,Retained,Active,Medium Risk
67,65+,Female,self_employed,2092.82,0.0,5.54,1,0,Retained,Active,Low Risk
37,36-45,Female,salaried,1761.53,-217.1300000000001,5.82,1,0,Retained,Active,Medium Risk
33,26-35,Female,self_employed,2350.16,166.12999999999963,6.0,1,0,Retained,Active,Low Risk
28,26-35,Female,self_employed,1465.55,-2177.76,5.99,1,1,Churned,Active,Medium Risk
77,65+,Female,self_employed,31968.23,0.0,6.38,0,0,Retained,Inactive,Medium Risk
